Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date
Series A - myUpchar,https://www.crunchbase.com/funding_round/myupchar-series-a--69780d95,myUpchar,https://www.crunchbase.com/organization/myupchar,Series A,5000000,USD,5000000,2018-08-28
Series B - CassTime,https://www.crunchbase.com/funding_round/casstime-series-b--0ace8409,CassTime,https://www.crunchbase.com/organization/casstime,Series B,250000000,CNY,36348303,2018-08-23
Series B - Tongshifu,https://www.crunchbase.com/funding_round/tongshifu-series-b--3212554a,Tongshifu,https://www.crunchbase.com/organization/tongshifu,Series B,310000000,CNY,45205319,2018-08-20
Series A - Matchall,https://www.crunchbase.com/funding_round/matchall-series-a--64b45609,Matchall,https://www.crunchbase.com/organization/matchall,Series A,,,,2018-08-15
Series A - HQ Education,https://www.crunchbase.com/funding_round/hq-education-series-a--332dbd6a,HQ Education,https://www.crunchbase.com/organization/hq-education,Series A,50000000,CNY,7209025,2018-08-15
Series A - Vokal,https://www.crunchbase.com/funding_round/oktalk-series-a--651d35f8,Vokal,https://www.crunchbase.com/organization/oktalk,Series A,5000000,USD,5000000,2018-07-26
Seed Round - Qingfeng Shidai Technology,https://www.crunchbase.com/funding_round/qingfeng-shidai-technology-seed--4668127e,Qingfeng Shidai Technology,https://www.crunchbase.com/organization/qingfeng-shidai-technology,Seed,,,,2018-07-18
Series A - Hash World,https://www.crunchbase.com/funding_round/hash-world-series-a--41eea0d2,Hash World,https://www.crunchbase.com/organization/hash-world,Series A,,,,2018-07-13
Series C - Yunding Technology,https://www.crunchbase.com/funding_round/yunding-technology-series-c--4a091c87,Yunding Technology,https://www.crunchbase.com/organization/yunding-technology,Series C,40000000,USD,40000000,2018-07-12
Series A - Govion Technology,https://www.crunchbase.com/funding_round/govion-technology-series-a--9b4449e2,Govion Technology,https://www.crunchbase.com/organization/govion-technology,Series A,,,,2018-07-10
Series B - Kyligence,https://www.crunchbase.com/funding_round/kyligence-series-b--7e360a3b,Kyligence,https://www.crunchbase.com/organization/kyligence,Series B,15000000,USD,15000000,2018-07-06
Venture Round - LoanTap,https://www.crunchbase.com/funding_round/loantap-series-unknown--2b4670cc,LoanTap,https://www.crunchbase.com/organization/loantap,Venture - Series Unknown,6250000,USD,6250000,2018-07-05
Series B - Dongpin.cn,https://www.crunchbase.com/funding_round/dongpin-cn-series-b--371eae33,Dongpin.cn,https://www.crunchbase.com/organization/dongpin-cn,Series B,18000000,USD,18000000,2018-07-03
Series A - iSpace China,https://www.crunchbase.com/funding_round/ispace-752d-series-a--f997783c,iSpace China,https://www.crunchbase.com/organization/ispace-752d,Series A,600000000,CNY,89974285,2018-07-02
